,Neighborhood,Bank Name,Bank Lat,Bank Long
986,El Sereno,Comerica Bank,34.1160216,-118.1501162
987,El Sereno,CTBC Bank,34.0542859,-118.1358017
988,El Sereno,Wells Fargo Bank,34.075539,-118.2165756
989,El Sereno,U.S. Bank ATM - South Pasadena,34.1123764,-118.1512793
990,El Sereno,Beneficial State Bank - East LA Branch,34.0358089,-118.1883147
991,Leimert Park,Pacific City Bank,34.0521068,-118.2928592
992,Panorama City,Bank of America Financial Center,34.2027861,-118.4318723
993,Panorama City,U.S. Bank Branch,34.2212146,-118.4490299
994,Panorama City,Chase Bank,34.22453,-118.448351
995,Panorama City,Chase Bank,34.2337274,-118.4400925
996,Panorama City,HomeStreet Bank and Affinity Lending Center,34.2249769,-118.4491765
997,Panorama City,East West Bank,34.1882803,-118.4654292
998,Panorama City,Wells Fargo Bank,34.2261575,-118.4489116
999,Panorama City,Citibank,34.235669,-118.440129
1000,Panorama City,ATM Hanmi Bank,34.2017634,-118.4471993
1001,Panorama City,Wells Fargo Bank,34.1864634,-118.3985317
1002,Panorama City,Chase Bank,34.199573,-118.465437
1003,East Compton,U.S. Bank Branch,33.8882425,-118.1604956
1004,East Compton,U.S. Bank ATM - Paramount,33.888307,-118.160462
1005,East Compton,Wells Fargo Bank,33.8868495,-118.1595844
1006,East Compton,Chase Bank,33.893211,-118.16047
1007,East Compton,Chase Bank,33.904367,-118.143298
1008,East Compton,Banc of California,33.887952,-118.1597845
1009,El Monte,HSBC Bank,34.106952,-118.0607568
1010,El Monte,Bank of the West,34.030023,-118.0099172
1011,El Monte,Bank of the West,34.080397,-118.072878
1012,El Monte,Bank of the West,34.107433,-118.054107
1013,El Monte,Chase Bank,34.074158,-118.035125
1014,El Monte,East West Bank,34.0766744,-118.0212631
1015,El Monte,Chase Bank,34.06269,-118.01843
1016,El Monte,East West Bank,34.0716776,-118.060964
1017,El Monte,Comerica Bank,34.030087,-118.0128327
1018,El Monte,HomeStreet Bank,34.0703945,-117.9799266
1019,El Monte,East West Bank,34.1017288,-118.0740369
1020,El Monte,Wells Fargo Bank,34.0726842,-118.0249375
1021,El Monte,Preferred Bank,34.0716093,-118.0648043
1022,El Monte,Pacific Western Bank,34.0811174,-118.074025
1023,El Monte,Citibank,34.072897,-118.032965
1024,El Monte,Cathay Bank,34.0718807,-118.0588308
1025,El Monte,Chase Bank,34.103858,-118.07453
1026,El Monte,Chase Bank,34.09173850000001,-118.0269797
1027,El Monte,Wells Fargo Bank,34.10713920000001,-118.0597391
1028,El Monte,Chase Bank,34.1072034,-118.059362
1029,Mid-City,Bank of America Financial Center,34.0472015,-118.3386155
1030,Mid-City,OneWest Bank,34.0769244,-118.3799791
1031,Hawthorne,Wells Fargo Bank,33.9198081,-118.3969519
1032,Hawthorne,Bank of the West,33.886865,-118.37835
1033,Hawthorne,Wells Fargo Bank,33.8930191,-118.3624863
1034,Hawthorne,Wells Fargo Bank,33.8724733,-118.3517808
1035,Compton,Wells Fargo Bank,33.86657539999999,-118.2554972
1036,Compton,Wells Fargo Bank,33.8667168,-118.2665569
1037,Compton,Wells Fargo Bank,33.8561239,-118.1665745
1038,Compton,Us Blanks LLC,33.8884644,-118.2172207
1039,Compton,Mid-Cities Schools CU,33.8937442,-118.2165651
1040,Compton,Bank of America Financial Center,33.9309772,-118.20839
1041,Compton,Bank of America Financial Center,33.8513103,-118.1958693
1042,North Hollywood,U.S. Bank Branch,34.183956,-118.3394374
1043,North Hollywood,Union Bank,34.1436617,-118.398089
1044,North Hollywood,Union Bank,34.152914,-118.342743
1045,North Hollywood,Bank of America Financial Center,34.191321,-118.3961825
1046,North Hollywood,Bank Of America,34.1617058,-118.3729685
1047,North Hollywood,U.S. Bank Branch,34.1863814,-118.3958173
1048,North Hollywood,U.S. Bank Branch,34.1518998,-118.3508073
1049,North Hollywood,U.S. Bank Branch,34.1579117,-118.4316213
1050,North Hollywood,Bank of the West,34.152266,-118.34118
1051,North Hollywood,Chase Bank,34.186896,-118.396284
1052,North Hollywood,Comerica Bank,34.1433707,-118.3942991
1053,North Hollywood,First Republic Bank,34.143377,-118.394935
1054,North Hollywood,Bank of America Financial Center,34.1545635,-118.3456013
1055,North Hollywood,Bank of America Financial Center,34.168684,-118.3439935
1056,North Hollywood,Logix Smarter Banking,34.1905427,-118.3486324
1057,North Hollywood,Chase Bank,34.168553,-118.345764
1058,North Hollywood,U.S. Bank ATM - Sherman Oaks,34.1579518,-118.4316697
1059,North Hollywood,Citizens Business Bank,34.152489,-118.3447109
1060,North Hollywood,Citizens Business Bank,34.199694,-118.348369
1061,North Hollywood,Wells Fargo Bank,34.1519662,-118.3504638
1062,Cypress Park,Bank of America Financial Center,34.1087096,-118.1952295
1063,Cypress Park,U.S. Bank Branch,34.1294388,-118.2586187
1064,Bell Gardens,Bank of America Financial Center,33.95434669999999,-118.1290462
1065,Bell Gardens,U.S. Bank Branch,33.9498564,-118.1228127
1066,Bell Gardens,U.S. Bank Branch,33.9418314,-118.131332
1067,Bell Gardens,Bank of the West,33.9524789,-118.1302558
1068,Bell Gardens,HomeStreet Bank and Affinity Lending Center,33.9214173,-118.1309696
1069,Bell Gardens,Pacific Western Bank,33.9526196,-118.1310355
1070,Bell Gardens,Chase Bank,33.953142,-118.129795
1071,Bell Gardens,Wells Fargo Bank,33.9324661,-118.1167401
1072,Bell Gardens,Wells Fargo Bank,33.93963859999999,-118.1314343
1073,Bell Gardens,Bank of America Financial Center,33.9317663,-118.1171767
1074,Van Nuys,National Bank of California,34.1513996,-118.4543607
1075,Van Nuys,Wells Fargo Bank,34.1496216,-118.4389472
1076,Van Nuys,Union Bank,34.1543557,-118.4657815
1077,Van Nuys,Bank of America Financial Center,34.1990554,-118.4651074
1078,Van Nuys,HSBC Bank,34.1573431,-118.4886325
1079,Van Nuys,Bank of America Financial Center,34.1898939,-118.4492241
1080,Van Nuys,Union Bank,34.2213365,-118.446947
1081,Van Nuys,Union Bank,34.1584954,-118.4954576
1082,Van Nuys,Umpqua Bank,34.1582358,-118.4928741
1083,Van Nuys,U.S. Bank Branch,34.1713748,-118.4470678
1084,Van Nuys,U.S. Bank Branch,34.1869252,-118.4501861
1085,Van Nuys,Bank of the West,34.15372,-118.463646
1086,Van Nuys,Bank of the West,34.156419,-118.482553
1087,Van Nuys,Chase Bank,34.184866,-118.448308
1088,Van Nuys,First Republic Bank,34.1568256,-118.4885795
1089,Van Nuys,First Citizens Bank,34.1567835,-118.4831841
1090,Van Nuys,OneWest Bank,34.1599955,-118.5051133
1091,Van Nuys,Comerica Bank,34.155603,-118.466617
1092,Van Nuys,Chase Bank,34.186953,-118.465731
1093,Van Nuys,Hanmi Bank,34.2017379,-118.4472175
1094,Wilmington,Bank of America Financial Center,33.8090748,-118.289981
1095,Wilmington,Bank of America Financial Center,33.7826551,-118.2629406
1096,Wilmington,U.S. Bank Branch,33.8065746,-118.2727317
1097,Wilmington,U.S. Bank Branch,33.7641249,-118.3109892
1098,Wilmington,Chase Bank,33.791253,-118.266724
1099,Wilmington,Chase Bank,33.807713,-118.274659
1100,Wilmington,HomeStreet Bank and Affinity Lending Center,33.779982,-118.308877
1101,Wilmington,East West Bank,33.8276257,-118.2630817
1102,Wilmington,U.S. Bank Branch,33.8299441,-118.3110348
1103,Wilmington,Chase Bank,33.810074,-118.291358
1104,Wilmington,Wells Fargo Bank,33.7802484,-118.2663801
1105,Wilmington,Wells Fargo Bank,33.7619936,-118.3115382
1106,Wilmington,Wells Fargo Bank,33.8140381,-118.299416
1107,Wilmington,Chase Bank,33.751571,-118.308747
1108,Wilmington,Bank of America Financial Center,33.7502457,-118.3086404
1109,Wilmington,U.S. Bank Branch,33.7555529,-118.309231
1110,Wilmington,Opus Bank,33.7524176,-118.3086653
1111,Wilmington,Banc of California,33.7802685,-118.2615826
1112,Wilmington,Cal National Bank,33.7556911,-118.3093219
1113,Wilmington,"ATM 7ELEVEN, INC.",33.7913949,-118.2638965
1114,Bell,OneWest Bank,33.9465113,-118.1509076
1115,Hyde Park,California Bank & Trust,33.9887585,-118.3816355
1116,Cudahy,Union Bank,33.9516543,-118.1640726
1117,Cudahy,Wells Fargo Bank,33.971461,-118.2030496
1118,Cudahy,Bank of the West,33.915886,-118.169305
1119,Cudahy,Chase Bank,33.977808,-118.188309
1120,Cudahy,Citibank,33.968766,-118.165893
1121,Cudahy,Bank of America Financial Center,33.9853794,-118.1616407
1122,Cudahy,Chase Bank,33.966858,-118.164329
1123,Cudahy,Bank of America Financial Center,33.9421464,-118.1342425
1124,East Los Angeles,Union Bank,34.031146,-118.1245478
1125,East Los Angeles,U.S. Bank Branch,33.9879921,-118.1861836
1126,East Los Angeles,Wells Fargo Bank,33.9864281,-118.1626189
1127,East Los Angeles,U.S. Bank Branch,34.0192483,-118.1168855
1128,East Los Angeles,Bank of the West,33.996889,-118.147936
1129,East Los Angeles,Bank of the West,34.065864,-118.134576
1130,East Los Angeles,Chase Bank,34.020342,-118.155447
1131,East Los Angeles,Union Bank - Corporate Office,34.038645,-118.114256
1132,East Los Angeles,California Bank & Trust,34.0390608,-118.1450311
1133,East Los Angeles,Pacific Premier Bank,34.0139777,-118.127825
1134,East Los Angeles,Royal Business Bank,34.0621015,-118.1323592
1135,East Los Angeles,GBC International Bank,34.0621677,-118.1242729
1136,East Los Angeles,Citibank,34.0200094,-118.1540138
1137,East Los Angeles,ATM (Union Bank),34.0312025,-118.1247477
1138,East Los Angeles,U.S. Bank ATM - Maywood,33.9880544,-118.1864357
1139,East Los Angeles,OneWest Bank,33.9864548,-118.1627707
1140,East Los Angeles,Bank of America Financial Center,34.0646711,-118.1337091
1141,Willowbrook,Bank of America Financial Center,33.9016398,-118.2744516
1142,Willowbrook,Bank of America Financial Center,33.8919572,-118.2072934
1143,Willowbrook,Wells Fargo Bank,33.88022950000001,-118.2183489
1144,Willowbrook,Bank of America Financial Center,33.877536,-118.2185339
1145,Baldwin Hills/Crenshaw,Bank of America Financial Center,34.0208342,-118.3560579
1146,Baldwin Hills/Crenshaw,Bank of the West,34.028445,-118.385684
1147,Baldwin Hills/Crenshaw,OneWest Bank,34.0028871,-118.3937946
1148,Lennox,First Citizens Bank,33.9288892,-118.3959885
1149,Lennox,Union Bank,33.8950739,-118.3943468
1150,Lennox,Pacific Premier Bank,33.9027004,-118.386921
1151,Lennox,Comerica Bank,33.9024386,-118.3820322
1152,Lennox,Bank of Manhattan,33.9027004,-118.386921
1153,Lennox,Bank of America Financial Center,33.8976449,-118.3955891
1154,Lennox,Chase Bank,33.956755,-118.396525
1155,Lennox,Chase Bank,33.97752699999999,-118.372361
1156,Lennox,Chase Bank,33.902411,-118.384115
1157,Lennox,U.S. Bank Branch,33.8992757,-118.3956347
1158,Echo Park,Bank of Hope,34.07608,-118.309345
1159,Harvard Park,Wells Fargo Bank,34.0225845,-118.3543597
1160,Boyle Heights,Wells Fargo Bank,34.0236481,-118.1921252
1161,Jefferson Park,U.S. Bank Branch,34.0211101,-118.3561708
1162,Jefferson Park,Chase Bank,34.018451,-118.333726
1163,Jefferson Park,Hanmi Bank,34.0535732,-118.3190756
1164,Jefferson Park,Hanmi Bank,34.0527748,-118.3028001
1165,Jefferson Park,Hanmi Bank,34.0557129,-118.3088892
1166,Westmont,Union Bank,33.9161142,-118.3530166
1167,Westmont,Bank of America Financial Center,33.91838389999999,-118.3531803
1168,Westmont,Chase Bank,33.917469,-118.353109
1169,Westmont,Wells Fargo Bank,33.9091172,-118.3531085
1170,Westmont,Wells Fargo Bank,33.9589078,-118.3516802
1171,Westmont,Wells Fargo Bank,33.90249,-118.2526436
1172,Westmont,Broadway Federal Bank,33.9643384,-118.3515798
1173,Westmont,Citibank,33.917167,-118.351245
1174,Westmont,Family Savings Bank FSB,33.9024803,-118.2526152
1175,Central-Alameda,Chase Bank,34.025205,-118.219441
1176,Central-Alameda,Bank of America Financial Center,34.0270273,-118.1985197
1177,Arlington Heights,Bank of Hope,34.056715,-118.309869
1178,Arlington Heights,Chase Bank,34.052356,-118.299659
1179,Arlington Heights,Chase Bank,34.0476878,-118.3369321
1180,Arlington Heights,Hanmi Bank,34.0615019,-118.3048409
1181,Arlington Heights,Hanmi Bank,34.0523893,-118.3088766
1182,Green Meadows,Intermex,33.974603,-118.2483999
1183,Green Meadows,Icsb,33.940327,-118.2745959
1184,Green Meadows,Bank of America Financial Center,33.9791229,-118.2255703
1185,Vermont Vista,Bank of Hope,33.889672,-118.306352
1186,Vermont Vista,Union Bank,33.8870786,-118.3088067
1187,Vermont Vista,U.S. Bank Branch,33.8909786,-118.2980499
1188,Vermont Vista,Bank of the West,33.888132,-118.309498
1189,Vermont Vista,Hanmi Bank,33.8872642,-118.3137235
1190,Vermont Vista,California Bank & Trust,33.8908966,-118.2986794
1191,Vermont Vista,Citibank,33.892471,-118.29803
1192,Vermont Vista,Citibank,33.930671,-118.325304
1193,Vermont Vista,U.S. Bank ATM - Redondo Beach - Vons,33.8909687,-118.2980677
1194,Vermont Vista,Bank of America Financial Center,33.8903633,-118.3015358
1195,Vermont Vista,Chase Bank,33.89216500000001,-118.298656
1196,Vermont Vista,Wells Fargo Bank,33.8926552,-118.296892
1197,Vermont Vista,U.S. Bank Branch,33.8896862,-118.304413
1198,Vermont-Slauson,Comerica Bank,34.0168917,-118.3356997
1199,Harvard Heights,Bank of America Financial Center,34.0522472,-118.3093651
1200,Harvard Heights,Wells Fargo Bank,34.0483703,-118.3382732
1201,Historic South-Central,IDB Bank,34.0465475,-118.2619062
1202,Historic South-Central,Pacific Western Bank,34.0489067,-118.2594545
1203,Historic South-Central,Royal Business Bank,34.0494142,-118.259382
1204,Historic South-Central,CTBC Bank,34.0479992,-118.2617135
1205,Lincoln Heights,Union Bank,34.115905,-118.1843479
1206,Lincoln Heights,Chase Bank,34.044334,-118.210667
1207,Koreatown,Union Bank,34.0619445,-118.3521764
1208,Koreatown,American Business Bank,34.0487476,-118.254718
1209,Koreatown,U.S. Bank Branch,34.0746709,-118.3238272
1210,East Hollywood,Bank of America Financial Center,34.1051576,-118.2876745
1211,East Hollywood,U.S. Bank Branch,34.1013466,-118.3088084
1212,East Hollywood,U.S. Bank Branch,34.1020344,-118.2915382
1213,Vermont Square,California Bank & Trust,34.0168869,-118.334404
1214,Vermont Square,National Bank Services,34.04342159999999,-118.2573019
1215,Adams-Normandie,Banner Bank,34.0758179,-118.3460543
1216,Adams-Normandie,OneUnited Bank,34.020259,-118.335444
1217,Adams-Normandie,Union Bank,34.0258973,-118.3347649
1218,South Park,Wells Fargo Bank,34.0336615,-118.2439367
1219,South Park,Citibank,34.022536,-118.292228
1220,South Park,Pacific City Bank,34.0326836,-118.2508358
1221,South Park,Chase Bank,34.0223091,-118.2803542
1222,South Park,Chase Bank,34.043285,-118.257224
1223,South Park,Wells Fargo Bank,34.0256506,-118.2698362
1224,South Park,Bank of America Financial Center,34.0396648,-118.2607251
1225,Florence,Citibank,33.974486,-118.224901
1226,Florence,Wells Fargo Bank,33.9868823,-118.2237455
1227,Florence,Bank of America Financial Center,33.9882625,-118.2257074
1228,Florence,Wells Fargo Bank,34.002041,-118.2249364
1229,Florence,Chase Bank,33.974504,-118.225496
1230,Florence,Chase Bank,33.987404,-118.224896
1231,Florence,Broadway Federal Bank,34.0108791,-118.2830788
1232,Elysian Park,Union Bank,34.1196735,-118.2595293
1233,Elysian Park,Bank of America Financial Center,34.0764977,-118.257299
1234,Elysian Park,Bank of America Financial Center,34.0732908,-118.2166149
1235,Elysian Park,U.S. Bank Branch,34.109633,-118.2430687
1236,Elysian Park,Union Bank,34.0515064,-118.2563898
1237,Elysian Park,California Bank & Trust,34.0499903,-118.2415602
1238,Elysian Park,California Bank & Trust,34.049722,-118.25565
1239,Vermont Knolls,U.S. Bank Branch,33.9443019,-118.3305509
1240,Vermont Knolls,U.S. Bank Branch,33.98934120000001,-118.3304427
1241,Vermont Knolls,Chase Bank,33.960263,-118.292986
1242,Vermont Knolls,Chase Bank,33.989866,-118.29182
1243,Vermont Knolls,Chase Bank,33.988209,-118.2576567
1244,Vermont Knolls,Chase Bank,33.945003,-118.33383
1245,Vermont Knolls,Wells Fargo Bank,33.931798,-118.3268541
1246,Vermont Knolls,Wells Fargo Bank,34.0080184,-118.3369707
1247,Vermont Knolls,Chase Bank,33.9314343,-118.3261777
1248,Vermont Knolls,Chase Bank,34.003233,-118.332167
1249,Vermont Knolls,U.S. Bank Branch,33.9606996,-118.3487516
1250,Vermont Knolls,Bank of America Financial Center,33.9424708,-118.253713
1251,Vermont Knolls,Bank of America Financial Center,33.9901757,-118.2911404
1252,Vermont Knolls,Bank of America Financial Center,33.9288782,-118.3268806
1253,Vermont Knolls,Bank of America Financial Center,33.9816209,-118.2647678
1254,Vermont Knolls,Wells Fargo Bank,33.9431958,-118.266732
1255,Westlake,U.S. Bank Branch,34.0760369,-118.3069704
1256,Pico-Union,Bank of Hope,34.052859,-118.308888
1257,Pico-Union,Bank of America Financial Center,34.0482665,-118.2911906
1258,Pico-Union,U.S. Bank Branch,34.0700012,-118.2909396
1259,Watts,Wells Fargo Bank,33.9767415,-118.1868035
1260,Watts,Wells Fargo Bank,33.9525303,-118.1860806
1261,Watts,Chase Bank,33.942992,-118.19687
1262,Watts,Chase Bank,33.955919,-118.22084
1263,Watts,Wells Fargo Bank,33.9429606,-118.19646
1264,Watts,U.S. Bank Branch,33.9319022,-118.202461
1265,Watts,U.S. Bank Branch,33.9695484,-118.1868323
1266,Watts,Bank of the West,33.907239,-118.20906
1267,Watts,Bank of Hope,33.982235,-118.224979
1268,Watts,Chase Bank,33.943535,-118.246737
1269,Watts,Chase Bank,33.934555,-118.212308
1270,Watts,OneUnited Bank,33.897414,-118.222431
1271,Watts,Citibank,33.9444807,-118.2102224
1272,Watts,Citibank,33.943907,-118.245839
1273,Watts,BBVA Compass,33.9321869,-118.1839973
1274,Watts,Chase Bank,33.8963655,-118.2216534
1275,Watts,Wells Fargo Bank,33.9745107,-118.2550169
1276,Watts,Bank of America Financial Center,33.9603982,-118.277923
1277,Watts,Wells Fargo Bank,33.9305201,-118.2101493
1278,Watts,Chase Bank,33.927221,-118.197585
1279,Watts,Chase Bank,33.982815,-118.248247
1280,Chinatown,Chase Bank,34.050136,-118.240869
1281,Chinatown,Hanmi Bank,34.0395495,-118.2553084
1282,Chinatown,Hanmi Bank,34.0330296,-118.2527194
1283,Chinatown,Hanmi Bank,34.0546482,-118.2918209
1284,University Park,Bank of Hope,34.061537,-118.303823
1285,University Park,HSBC Bank,34.0629145,-118.3088463
1286,University Park,Bank of America Financial Center,34.0252325,-118.2841764
1287,University Park,U.S. Bank Branch,34.0319442,-118.2908122
1288,Downtown,Commonwealth Business Bank,34.0622581,-118.2985086
1289,Downtown,Commonwealth Business Bank,34.0342133,-118.2499694
1290,Downtown,HSBC Bank,34.0596482,-118.2398772
1291,Downtown,HSBC Bank,34.0494692,-118.2607851
1292,Downtown,Union Bank,34.053263,-118.2570036
1293,Downtown,Union Bank,34.0494086,-118.2412516
1294,Downtown,Union Bank,34.0411654,-118.2550318
1295,Downtown,Bank of America Financial Center,34.0475559,-118.2524339
1296,Downtown,Preferred Bank,34.0508366,-118.2593009
1297,Downtown,U.S. Bank Branch,34.0444178,-118.2633917
1298,Downtown,U.S. Bank Branch,34.0510801,-118.2543526
1299,Downtown,U.S. Bank Branch,34.0415928,-118.2060264
1300,Downtown,Bank of the West,34.0509467,-118.2601907
1301,Downtown,Bank of the West,34.04981679999999,-118.2419886
1302,Downtown,Bank of the West,34.052432,-118.251213
1303,Downtown,Zions First National Bank,34.0496492,-118.2556706
1304,Downtown,Bank of Hope,34.05208,-118.282067
1305,Downtown,Bank of Hope,34.052839,-118.293126
1306,Downtown,Bank of Hope,34.0615995,-118.2918306
1307,Downtown,Bank of Hope,34.03571,-118.254615
